ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
17593,110000.0,2,1,1,35,0,0,0,0,0,0,107905.0,101573.0,104079.0,104829.0,107400.0,105694.0,4000.0,5300.0,4000.0,4200.0,4000.0,3800.0,0
5101,360000.0,2,1,1,48,-2,-2,-2,-2,-1,-1,2119.0,-3.0,-3.0,-3.0,711.0,875.0,3.0,0.0,0.0,714.0,879.0,1519.0,0
9843,30000.0,1,2,2,25,1,2,2,2,2,2,26623.0,27703.0,26753.0,30107.0,30614.0,27190.0,1800.0,0.0,4100.0,900.0,0.0,40925.0,1
17188,70000.0,2,1,2,29,0,0,0,2,2,2,40048.0,40783.0,44205.0,44784.0,43763.0,46646.0,1700.0,4100.0,1600.0,0.0,3600.0,2000.0,0
7278,150000.0,2,1,1,44,1,2,2,-1,-1,2,27270.0,24600.0,0.0,10195.0,24232.0,22000.0,0.0,0.0,10195.0,24232.0,0.0,0.0,1
18773,60000.0,2,2,1,27,0,0,0,0,0,0,54900.0,55948.0,55188.0,55960.0,56564.0,57464.0,1971.0,2000.0,2003.0,2003.0,2070.0,2140.0,1
10079,100000.0,2,2,1,28,0,0,0,0,0,0,95251.0,98226.0,98295.0,100406.0,100430.0,101392.0,5401.0,3576.0,3754.0,3806.0,3796.0,4000.0,0
21771,310000.0,2,1,2,25,0,0,0,0,0,0,140483.0,141796.0,145125.0,148388.0,152132.0,155887.0,4000.0,4500.0,4500.0,5000.0,5000.0,5000.0,0
26444,70000.0,2,2,1,50,0,0,0,0,0,0,12857.0,13867.0,14897.0,15941.0,16376.0,16959.0,1530.0,1560.0,1600.0,1000.0,1000.0,2400.0,0
9893,150000.0,2,1,2,25,0,0,2,2,2,2,129911.0,140013.0,137279.0,143848.0,146986.0,149805.0,12200.0,1000.0,10400.0,5600.0,5400.0,5000.0,1
6329,500000.0,1,1,2,43,0,0,0,0,0,0,141323.0,143548.0,146487.0,139155.0,142337.0,145411.0,5000.0,5015.0,5000.0,5000.0,5000.0,5000.0,0
10046,50000.0,2,2,1,39,0,0,0,0,0,0,42822.0,43872.0,25400.0,24202.0,25904.0,27567.0,2000.0,2000.0,1000.0,2000.0,2000.0,2000.0,0
26120,200000.0,2,3,1,32,0,0,0,0,0,0,132436.0,133530.0,137837.0,140609.0,141896.0,151082.0,4780.0,6459.0,6550.0,5106.0,11500.0,0.0,1
14330,20000.0,1,2,2,25,2,2,2,2,2,2,150.0,150.0,150.0,1150.0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0
26756,380000.0,1,1,2,28,-2,-2,-2,-2,-2,-2,1294.0,1058.0,359.0,359.0,359.0,509.0,1058.0,359.0,359.0,359.0,509.0,359.0,0
11847,120000.0,2,2,1,42,0,0,0,0,0,0,94218.0,95129.0,172957.0,85332.0,87103.0,71237.0,3415.0,3002.0,3177.0,3271.0,2702.0,2620.0,0
16587,200000.0,1,2,2,29,0,0,0,0,0,0,60068.0,50636.0,41265.0,49072.0,11314.0,11816.0,2500.0,2626.0,9412.0,500.0,1000.0,500.0,0
17551,200000.0,2,1,2,40,2,2,0,0,0,2,185696.0,181236.0,185410.0,189069.0,197736.0,183299.0,0.0,8600.0,8300.0,13257.0,917.0,7000.0,1
21265,50000.0,1,2,1,50,0,0,0,0,0,0,47053.0,11165.0,12186.0,13280.0,14055.0,14428.0,1200.0,1206.0,1300.0,1000.0,600.0,530.0,1
15092,360000.0,1,1,1,32,0,0,0,0,0,0,120533.0,124530.0,128518.0,134368.0,135626.0,134864.0,6000.0,6000.0,8000.0,4918.0,5000.0,3300.0,0
23481,200000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,0.0,950.0,0.0,1782.0,669.0,0.0,950.0,0.0,2422.0,669.0,0.0,0.0,0
18394,90000.0,2,1,2,24,2,2,2,2,0,0,14085.0,13558.0,12193.0,12986.0,11831.0,12488.0,0.0,2000.0,1300.0,700.0,1000.0,3500.0,1
22277,230000.0,2,1,2,28,-2,-2,-2,-2,-2,-1,355.0,0.0,916.0,0.0,0.0,8878.0,0.0,916.0,0.0,0.0,8878.0,800.0,1
10400,260000.0,1,1,1,53,1,-2,-2,-1,-1,2,0.0,990.0,0.0,1930.0,4304.0,150.0,990.0,0.0,1930.0,4304.0,0.0,150.0,1
8165,290000.0,1,1,1,56,0,0,0,0,0,0,222000.0,226917.0,415700.0,232732.0,220460.0,224780.0,10013.0,8501.0,15018.0,10001.0,7997.0,7624.0,0
22501,180000.0,2,2,1,33,-1,-1,-1,-1,-1,-1,3490.0,0.0,1112.0,10383.0,1980.0,2672.0,0.0,1112.0,10383.0,1980.0,2672.0,2197.0,0
10884,160000.0,2,1,2,30,-1,2,2,-1,-1,-1,6548.0,3200.0,0.0,4775.0,456.0,0.0,7.0,0.0,4775.0,456.0,0.0,0.0,0
23087,150000.0,2,2,2,40,-2,-2,-2,-2,-2,-2,8482.0,3493.0,4724.0,5749.0,345.0,349.0,3514.0,4724.0,5749.0,345.0,349.0,24026.0,0
24673,20000.0,1,2,2,43,0,0,2,0,0,0,13817.0,15398.0,15852.0,16862.0,17197.0,17558.0,1815.0,1000.0,1279.0,614.0,637.0,2350.0,1
13721,100000.0,2,2,2,27,0,0,0,0,0,2,96191.0,96908.0,97565.0,98561.0,103039.0,95803.0,3504.0,3500.0,3800.0,7500.0,0.0,3600.0,1
17847,200000.0,1,1,2,26,2,2,2,2,2,2,196979.0,200055.0,202494.0,162228.0,154294.0,147514.0,7800.0,7500.0,0.0,6700.0,5000.0,7000.0,1
3383,170000.0,1,3,1,45,0,0,0,0,0,0,40441.0,40937.0,34090.0,34894.0,36829.0,37727.0,5000.0,2000.0,2000.0,3000.0,2000.0,2000.0,0
9846,130000.0,2,3,1,43,0,0,0,0,0,2,74020.0,71527.0,66370.0,43882.0,41063.0,29215.0,5000.0,3000.0,2500.0,4100.0,0.0,5000.0,0
18833,30000.0,2,2,2,22,0,0,0,0,0,0,20439.0,21664.0,18969.0,23317.0,17689.0,20013.0,1595.0,2000.0,5000.0,0.0,5400.0,300.0,0
19341,50000.0,2,2,1,45,0,0,0,0,0,0,48875.0,50103.0,46641.0,31459.0,28901.0,29523.0,2080.0,1690.0,1458.0,1100.0,1076.0,1094.0,0
7340,110000.0,1,3,1,35,2,0,0,0,2,2,67591.0,69773.0,71886.0,76767.0,78462.0,79890.0,3200.0,3200.0,6000.0,3000.0,2800.0,3200.0,1
14369,450000.0,2,1,2,54,1,-2,-2,-1,-1,-1,-237.0,-2400.0,-2400.0,3990.0,30050.0,9993.0,0.0,0.0,6390.0,30050.0,9993.0,0.0,0
14660,130000.0,1,2,2,32,-1,-1,-1,-1,-1,-1,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,1496.0,0
